Count,AUC,Comment
5,0.5923224610138998,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_SPADE_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D23+D12+D63+D32+D238, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
9,0.6282241250653339,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_SPADE_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D23+D12+D63+D32+D238+D57+D50+D30+D21, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
13,0.6410199334939409,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_SPADE_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D23+D12+D63+D32+D238+D57+D50+D30+D21+D38+D36+D22+D1, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
17,0.718879903012433,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_SPADE_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D23+D12+D63+D32+D238+D57+D50+D30+D21+D38+D36+D22+D1+D53+D314+D55+D27, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
21,0.7246011707857428,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_SPADE_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D23+D12+D63+D32+D238+D57+D50+D30+D21+D38+D36+D22+D1+D53+D314+D55+D27+D321+D26+D4+D300, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
25,0.7285523490444398,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_SPADE_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D23+D12+D63+D32+D238+D57+D50+D30+D21+D38+D36+D22+D1+D53+D314+D55+D27+D321+D26+D4+D300+D46+D92+D240+D37, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
29,0.7325556260564204,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_SPADE_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D23+D12+D63+D32+D238+D57+D50+D30+D21+D38+D36+D22+D1+D53+D314+D55+D27+D321+D26+D4+D300+D46+D92+D240+D37+D61+D39+D322+D93, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
33,0.7429819481674919,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_SPADE_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D23+D12+D63+D32+D238+D57+D50+D30+D21+D38+D36+D22+D1+D53+D314+D55+D27+D321+D26+D4+D300+D46+D92+D240+D37+D61+D39+D322+D93+D60+D231+D31+D25, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
37,0.74970349438555,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_SPADE_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D23+D12+D63+D32+D238+D57+D50+D30+D21+D38+D36+D22+D1+D53+D314+D55+D27+D321+D26+D4+D300+D46+D92+D240+D37+D61+D39+D322+D93+D60+D231+D31+D25+D239+D5+D43+D58, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
41,0.7506106565733651,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_SPADE_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D23+D12+D63+D32+D238+D57+D50+D30+D21+D38+D36+D22+D1+D53+D314+D55+D27+D321+D26+D4+D300+D46+D92+D240+D37+D61+D39+D322+D93+D60+D231+D31+D25+D239+D5+D43+D58+D144+D40+D192+D143, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
45,0.7530257288505628,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_SPADE_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D23+D12+D63+D32+D238+D57+D50+D30+D21+D38+D36+D22+D1+D53+D314+D55+D27+D321+D26+D4+D300+D46+D92+D240+D37+D61+D39+D322+D93+D60+D231+D31+D25+D239+D5+D43+D58+D144+D40+D192+D143+D244+D335+D243+D338, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
49,0.7546856928371174,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_SPADE_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D23+D12+D63+D32+D238+D57+D50+D30+D21+D38+D36+D22+D1+D53+D314+D55+D27+D321+D26+D4+D300+D46+D92+D240+D37+D61+D39+D322+D93+D60+D231+D31+D25+D239+D5+D43+D58+D144+D40+D192+D143+D244+D335+D243+D338+D88+D191+D141+D87, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
53,0.7804962676734069,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_SPADE_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D23+D12+D63+D32+D238+D57+D50+D30+D21+D38+D36+D22+D1+D53+D314+D55+D27+D321+D26+D4+D300+D46+D92+D240+D37+D61+D39+D322+D93+D60+D231+D31+D25+D239+D5+D43+D58+D144+D40+D192+D143+D244+D335+D243+D338+D88+D191+D141+D87+D11+D64+D91+D252, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
57,0.7911421472159158,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_SPADE_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D23+D12+D63+D32+D238+D57+D50+D30+D21+D38+D36+D22+D1+D53+D314+D55+D27+D321+D26+D4+D300+D46+D92+D240+D37+D61+D39+D322+D93+D60+D231+D31+D25+D239+D5+D43+D58+D144+D40+D192+D143+D244+D335+D243+D338+D88+D191+D141+D87+D11+D64+D91+D252+D42+D317+D45+D41, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
61,0.7946068450862073,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_SPADE_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D23+D12+D63+D32+D238+D57+D50+D30+D21+D38+D36+D22+D1+D53+D314+D55+D27+D321+D26+D4+D300+D46+D92+D240+D37+D61+D39+D322+D93+D60+D231+D31+D25+D239+D5+D43+D58+D144+D40+D192+D143+D244+D335+D243+D338+D88+D191+D141+D87+D11+D64+D91+D252+D42+D317+D45+D41+D330+D14+D35+D102, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
65,0.7960570357478681,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_SPADE_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D23+D12+D63+D32+D238+D57+D50+D30+D21+D38+D36+D22+D1+D53+D314+D55+D27+D321+D26+D4+D300+D46+D92+D240+D37+D61+D39+D322+D93+D60+D231+D31+D25+D239+D5+D43+D58+D144+D40+D192+D143+D244+D335+D243+D338+D88+D191+D141+D87+D11+D64+D91+D252+D42+D317+D45+D41+D330+D14+D35+D102+D305+D130+D59+D446, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
69,0.7992917846597036,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_SPADE_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D23+D12+D63+D32+D238+D57+D50+D30+D21+D38+D36+D22+D1+D53+D314+D55+D27+D321+D26+D4+D300+D46+D92+D240+D37+D61+D39+D322+D93+D60+D231+D31+D25+D239+D5+D43+D58+D144+D40+D192+D143+D244+D335+D243+D338+D88+D191+D141+D87+D11+D64+D91+D252+D42+D317+D45+D41+D330+D14+D35+D102+D305+D130+D59+D446+D301+D15+D298+D189, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
73,0.8071819176734913,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_SPADE_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D23+D12+D63+D32+D238+D57+D50+D30+D21+D38+D36+D22+D1+D53+D314+D55+D27+D321+D26+D4+D300+D46+D92+D240+D37+D61+D39+D322+D93+D60+D231+D31+D25+D239+D5+D43+D58+D144+D40+D192+D143+D244+D335+D243+D338+D88+D191+D141+D87+D11+D64+D91+D252+D42+D317+D45+D41+D330+D14+D35+D102+D305+D130+D59+D446+D301+D15+D298+D189+D242+D24+D436+D56, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
77,0.8075100099173773,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_SPADE_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D23+D12+D63+D32+D238+D57+D50+D30+D21+D38+D36+D22+D1+D53+D314+D55+D27+D321+D26+D4+D300+D46+D92+D240+D37+D61+D39+D322+D93+D60+D231+D31+D25+D239+D5+D43+D58+D144+D40+D192+D143+D244+D335+D243+D338+D88+D191+D141+D87+D11+D64+D91+D252+D42+D317+D45+D41+D330+D14+D35+D102+D305+D130+D59+D446+D301+D15+D298+D189+D242+D24+D436+D56+D28+D190+D188+D142, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
81,0.8123251440720811,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_SPADE_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D23+D12+D63+D32+D238+D57+D50+D30+D21+D38+D36+D22+D1+D53+D314+D55+D27+D321+D26+D4+D300+D46+D92+D240+D37+D61+D39+D322+D93+D60+D231+D31+D25+D239+D5+D43+D58+D144+D40+D192+D143+D244+D335+D243+D338+D88+D191+D141+D87+D11+D64+D91+D252+D42+D317+D45+D41+D330+D14+D35+D102+D305+D130+D59+D446+D301+D15+D298+D189+D242+D24+D436+D56+D28+D190+D188+D142+D94+D49+D52+D299, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
85,0.8142302124998917,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_SPADE_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D23+D12+D63+D32+D238+D57+D50+D30+D21+D38+D36+D22+D1+D53+D314+D55+D27+D321+D26+D4+D300+D46+D92+D240+D37+D61+D39+D322+D93+D60+D231+D31+D25+D239+D5+D43+D58+D144+D40+D192+D143+D244+D335+D243+D338+D88+D191+D141+D87+D11+D64+D91+D252+D42+D317+D45+D41+D330+D14+D35+D102+D305+D130+D59+D446+D301+D15+D298+D189+D242+D24+D436+D56+D28+D190+D188+D142+D94+D49+D52+D299+D170+D157+D95+D407, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
89,0.8191919836394973,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_SPADE_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D23+D12+D63+D32+D238+D57+D50+D30+D21+D38+D36+D22+D1+D53+D314+D55+D27+D321+D26+D4+D300+D46+D92+D240+D37+D61+D39+D322+D93+D60+D231+D31+D25+D239+D5+D43+D58+D144+D40+D192+D143+D244+D335+D243+D338+D88+D191+D141+D87+D11+D64+D91+D252+D42+D317+D45+D41+D330+D14+D35+D102+D305+D130+D59+D446+D301+D15+D298+D189+D242+D24+D436+D56+D28+D190+D188+D142+D94+D49+D52+D299+D170+D157+D95+D407+D380+D146+D115+D404, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
93,0.8231726087426557,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_SPADE_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D23+D12+D63+D32+D238+D57+D50+D30+D21+D38+D36+D22+D1+D53+D314+D55+D27+D321+D26+D4+D300+D46+D92+D240+D37+D61+D39+D322+D93+D60+D231+D31+D25+D239+D5+D43+D58+D144+D40+D192+D143+D244+D335+D243+D338+D88+D191+D141+D87+D11+D64+D91+D252+D42+D317+D45+D41+D330+D14+D35+D102+D305+D130+D59+D446+D301+D15+D298+D189+D242+D24+D436+D56+D28+D190+D188+D142+D94+D49+D52+D299+D170+D157+D95+D407+D380+D146+D115+D404+D166+D79+D331+D316, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
97,0.8247969146646466,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_SPADE_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D23+D12+D63+D32+D238+D57+D50+D30+D21+D38+D36+D22+D1+D53+D314+D55+D27+D321+D26+D4+D300+D46+D92+D240+D37+D61+D39+D322+D93+D60+D231+D31+D25+D239+D5+D43+D58+D144+D40+D192+D143+D244+D335+D243+D338+D88+D191+D141+D87+D11+D64+D91+D252+D42+D317+D45+D41+D330+D14+D35+D102+D305+D130+D59+D446+D301+D15+D298+D189+D242+D24+D436+D56+D28+D190+D188+D142+D94+D49+D52+D299+D170+D157+D95+D407+D380+D146+D115+D404+D166+D79+D331+D316+D117+D254+D145+D311, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
