Count,AUC,Comment
5,0.5625417077032917,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_VMSP_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D7+D5+D8+D9+D48, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
13,0.7162752718728868,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_VMSP_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D7+D5+D8+D9+D48+D30+D12+D6+D19+D14+D126+D13+D29, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
21,0.758005006297728,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_VMSP_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D7+D5+D8+D9+D48+D30+D12+D6+D19+D14+D126+D13+D29+D20+D26+D110+D10+D105+D25+D18+D16, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
29,0.7827420336187169,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_VMSP_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D7+D5+D8+D9+D48+D30+D12+D6+D19+D14+D126+D13+D29+D20+D26+D110+D10+D105+D25+D18+D16+D17+D27+D28+D4+D63+D3+D22+D116, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
37,0.8064772919909233,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_VMSP_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D7+D5+D8+D9+D48+D30+D12+D6+D19+D14+D126+D13+D29+D20+D26+D110+D10+D105+D25+D18+D16+D17+D27+D28+D4+D63+D3+D22+D116+D2+D15+D88+D23+D1+D226+D0+D89, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
45,0.8312329232421147,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_VMSP_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D7+D5+D8+D9+D48+D30+D12+D6+D19+D14+D126+D13+D29+D20+D26+D110+D10+D105+D25+D18+D16+D17+D27+D28+D4+D63+D3+D22+D116+D2+D15+D88+D23+D1+D226+D0+D89+D11+D78+D122+D215+D84+D24+D47+D59, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
53,0.8416863305844687,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_VMSP_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D7+D5+D8+D9+D48+D30+D12+D6+D19+D14+D126+D13+D29+D20+D26+D110+D10+D105+D25+D18+D16+D17+D27+D28+D4+D63+D3+D22+D116+D2+D15+D88+D23+D1+D226+D0+D89+D11+D78+D122+D215+D84+D24+D47+D59+D173+D62+D117+D160+D131+D85+D100+D21, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
61,0.8468522469245132,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_VMSP_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D7+D5+D8+D9+D48+D30+D12+D6+D19+D14+D126+D13+D29+D20+D26+D110+D10+D105+D25+D18+D16+D17+D27+D28+D4+D63+D3+D22+D116+D2+D15+D88+D23+D1+D226+D0+D89+D11+D78+D122+D215+D84+D24+D47+D59+D173+D62+D117+D160+D131+D85+D100+D21+D70+D55+D106+D41+D77+D98+D51+D36, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
69,0.8515758712977224,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_VMSP_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D7+D5+D8+D9+D48+D30+D12+D6+D19+D14+D126+D13+D29+D20+D26+D110+D10+D105+D25+D18+D16+D17+D27+D28+D4+D63+D3+D22+D116+D2+D15+D88+D23+D1+D226+D0+D89+D11+D78+D122+D215+D84+D24+D47+D59+D173+D62+D117+D160+D131+D85+D100+D21+D70+D55+D106+D41+D77+D98+D51+D36+D135+D76+D136+D123+D71+D99+D166+D73, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
77,0.8524718875631863,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_VMSP_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D7+D5+D8+D9+D48+D30+D12+D6+D19+D14+D126+D13+D29+D20+D26+D110+D10+D105+D25+D18+D16+D17+D27+D28+D4+D63+D3+D22+D116+D2+D15+D88+D23+D1+D226+D0+D89+D11+D78+D122+D215+D84+D24+D47+D59+D173+D62+D117+D160+D131+D85+D100+D21+D70+D55+D106+D41+D77+D98+D51+D36+D135+D76+D136+D123+D71+D99+D166+D73+D83+D143+D111+D61+D97+D132+D33+D81, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
85,0.8529683726839117,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_VMSP_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D7+D5+D8+D9+D48+D30+D12+D6+D19+D14+D126+D13+D29+D20+D26+D110+D10+D105+D25+D18+D16+D17+D27+D28+D4+D63+D3+D22+D116+D2+D15+D88+D23+D1+D226+D0+D89+D11+D78+D122+D215+D84+D24+D47+D59+D173+D62+D117+D160+D131+D85+D100+D21+D70+D55+D106+D41+D77+D98+D51+D36+D135+D76+D136+D123+D71+D99+D166+D73+D83+D143+D111+D61+D97+D132+D33+D81+D127+D42+D125+D260+D192+D64+D50+D79, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
93,0.8634942703290676,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_VMSP_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D7+D5+D8+D9+D48+D30+D12+D6+D19+D14+D126+D13+D29+D20+D26+D110+D10+D105+D25+D18+D16+D17+D27+D28+D4+D63+D3+D22+D116+D2+D15+D88+D23+D1+D226+D0+D89+D11+D78+D122+D215+D84+D24+D47+D59+D173+D62+D117+D160+D131+D85+D100+D21+D70+D55+D106+D41+D77+D98+D51+D36+D135+D76+D136+D123+D71+D99+D166+D73+D83+D143+D111+D61+D97+D132+D33+D81+D127+D42+D125+D260+D192+D64+D50+D79+D157+D49+D90+D92+D57+D114+D201+D52, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
101,0.8657763102805826,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_VMSP_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D7+D5+D8+D9+D48+D30+D12+D6+D19+D14+D126+D13+D29+D20+D26+D110+D10+D105+D25+D18+D16+D17+D27+D28+D4+D63+D3+D22+D116+D2+D15+D88+D23+D1+D226+D0+D89+D11+D78+D122+D215+D84+D24+D47+D59+D173+D62+D117+D160+D131+D85+D100+D21+D70+D55+D106+D41+D77+D98+D51+D36+D135+D76+D136+D123+D71+D99+D166+D73+D83+D143+D111+D61+D97+D132+D33+D81+D127+D42+D125+D260+D192+D64+D50+D79+D157+D49+D90+D92+D57+D114+D201+D52+D82+D104+D54+D124+D199+D32+D241+D67, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
109,0.866971092079868,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_VMSP_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D7+D5+D8+D9+D48+D30+D12+D6+D19+D14+D126+D13+D29+D20+D26+D110+D10+D105+D25+D18+D16+D17+D27+D28+D4+D63+D3+D22+D116+D2+D15+D88+D23+D1+D226+D0+D89+D11+D78+D122+D215+D84+D24+D47+D59+D173+D62+D117+D160+D131+D85+D100+D21+D70+D55+D106+D41+D77+D98+D51+D36+D135+D76+D136+D123+D71+D99+D166+D73+D83+D143+D111+D61+D97+D132+D33+D81+D127+D42+D125+D260+D192+D64+D50+D79+D157+D49+D90+D92+D57+D114+D201+D52+D82+D104+D54+D124+D199+D32+D241+D67+D44+D161+D60+D151+D58+D66+D31+D94, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
117,0.870279320917019,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2005-10-10_VMSP_0.1_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D7+D5+D8+D9+D48+D30+D12+D6+D19+D14+D126+D13+D29+D20+D26+D110+D10+D105+D25+D18+D16+D17+D27+D28+D4+D63+D3+D22+D116+D2+D15+D88+D23+D1+D226+D0+D89+D11+D78+D122+D215+D84+D24+D47+D59+D173+D62+D117+D160+D131+D85+D100+D21+D70+D55+D106+D41+D77+D98+D51+D36+D135+D76+D136+D123+D71+D99+D166+D73+D83+D143+D111+D61+D97+D132+D33+D81+D127+D42+D125+D260+D192+D64+D50+D79+D157+D49+D90+D92+D57+D114+D201+D52+D82+D104+D54+D124+D199+D32+D241+D67+D44+D161+D60+D151+D58+D66+D31+D94+D129+D107+D93+D86+D210+D75+D72+D38, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
