Count,AUC,Comment
5,0.5409081828585146,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_1/seqCox//seq_2005-10-10_SPADE_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D15+D99+D19+D31+D14, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
9,0.5703703398244719,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_1/seqCox//seq_2005-10-10_SPADE_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D15+D99+D19+D31+D14+D10+D123+D120+D110, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
13,0.6833576452321022,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_1/seqCox//seq_2005-10-10_SPADE_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D15+D99+D19+D31+D14+D10+D123+D120+D110+D109+D8+D34+D38, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
17,0.6941006077757538,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_1/seqCox//seq_2005-10-10_SPADE_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D15+D99+D19+D31+D14+D10+D123+D120+D110+D109+D8+D34+D38+D52+D22+D18+D102, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
21,0.7388873133775998,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_1/seqCox//seq_2005-10-10_SPADE_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D15+D99+D19+D31+D14+D10+D123+D120+D110+D109+D8+D34+D38+D52+D22+D18+D102+D13+D66+D91+D28, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
25,0.7402934491422299,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_1/seqCox//seq_2005-10-10_SPADE_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D15+D99+D19+D31+D14+D10+D123+D120+D110+D109+D8+D34+D38+D52+D22+D18+D102+D13+D66+D91+D28+D105+D103+D50+D0, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
29,0.7704788066770485,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_1/seqCox//seq_2005-10-10_SPADE_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D15+D99+D19+D31+D14+D10+D123+D120+D110+D109+D8+D34+D38+D52+D22+D18+D102+D13+D66+D91+D28+D105+D103+D50+D0+D4+D30+D39+D71, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
33,0.7903402813809656,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_1/seqCox//seq_2005-10-10_SPADE_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D15+D99+D19+D31+D14+D10+D123+D120+D110+D109+D8+D34+D38+D52+D22+D18+D102+D13+D66+D91+D28+D105+D103+D50+D0+D4+D30+D39+D71+D7+D11+D47+D25, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
37,0.6945347579771113,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_1/seqCox//seq_2005-10-10_SPADE_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D15+D99+D19+D31+D14+D10+D123+D120+D110+D109+D8+D34+D38+D52+D22+D18+D102+D13+D66+D91+D28+D105+D103+D50+D0+D4+D30+D39+D71+D7+D11+D47+D25+D70+D46+D16+D35, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
41,0.711835133405262,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_1/seqCox//seq_2005-10-10_SPADE_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D15+D99+D19+D31+D14+D10+D123+D120+D110+D109+D8+D34+D38+D52+D22+D18+D102+D13+D66+D91+D28+D105+D103+D50+D0+D4+D30+D39+D71+D7+D11+D47+D25+D70+D46+D16+D35+D12+D3+D132+D114, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
45,0.7164939151480832,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_1/seqCox//seq_2005-10-10_SPADE_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D15+D99+D19+D31+D14+D10+D123+D120+D110+D109+D8+D34+D38+D52+D22+D18+D102+D13+D66+D91+D28+D105+D103+D50+D0+D4+D30+D39+D71+D7+D11+D47+D25+D70+D46+D16+D35+D12+D3+D132+D114+D113+D101+D5+D104, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
49,0.7414546086121135,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_1/seqCox//seq_2005-10-10_SPADE_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D15+D99+D19+D31+D14+D10+D123+D120+D110+D109+D8+D34+D38+D52+D22+D18+D102+D13+D66+D91+D28+D105+D103+D50+D0+D4+D30+D39+D71+D7+D11+D47+D25+D70+D46+D16+D35+D12+D3+D132+D114+D113+D101+D5+D104+D40+D111+D130+D129, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
53,0.7414546086121135,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_1/seqCox//seq_2005-10-10_SPADE_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D15+D99+D19+D31+D14+D10+D123+D120+D110+D109+D8+D34+D38+D52+D22+D18+D102+D13+D66+D91+D28+D105+D103+D50+D0+D4+D30+D39+D71+D7+D11+D47+D25+D70+D46+D16+D35+D12+D3+D132+D114+D113+D101+D5+D104+D40+D111+D130+D129+D128+D125+D118+D100, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
57,0.7414546086121135,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_1/seqCox//seq_2005-10-10_SPADE_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D15+D99+D19+D31+D14+D10+D123+D120+D110+D109+D8+D34+D38+D52+D22+D18+D102+D13+D66+D91+D28+D105+D103+D50+D0+D4+D30+D39+D71+D7+D11+D47+D25+D70+D46+D16+D35+D12+D3+D132+D114+D113+D101+D5+D104+D40+D111+D130+D129+D128+D125+D118+D100+D62+D60+D59+D127, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
61,0.7563769911377255,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_1/seqCox//seq_2005-10-10_SPADE_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D15+D99+D19+D31+D14+D10+D123+D120+D110+D109+D8+D34+D38+D52+D22+D18+D102+D13+D66+D91+D28+D105+D103+D50+D0+D4+D30+D39+D71+D7+D11+D47+D25+D70+D46+D16+D35+D12+D3+D132+D114+D113+D101+D5+D104+D40+D111+D130+D129+D128+D125+D118+D100+D62+D60+D59+D127+D68+D23+D26+D33, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
65,0.9058490214926109,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_1/seqCox//seq_2005-10-10_SPADE_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D15+D99+D19+D31+D14+D10+D123+D120+D110+D109+D8+D34+D38+D52+D22+D18+D102+D13+D66+D91+D28+D105+D103+D50+D0+D4+D30+D39+D71+D7+D11+D47+D25+D70+D46+D16+D35+D12+D3+D132+D114+D113+D101+D5+D104+D40+D111+D130+D129+D128+D125+D118+D100+D62+D60+D59+D127+D68+D23+D26+D33+D69+D54+D36+D124, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
69,0.9058490214926109,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_1/seqCox//seq_2005-10-10_SPADE_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D15+D99+D19+D31+D14+D10+D123+D120+D110+D109+D8+D34+D38+D52+D22+D18+D102+D13+D66+D91+D28+D105+D103+D50+D0+D4+D30+D39+D71+D7+D11+D47+D25+D70+D46+D16+D35+D12+D3+D132+D114+D113+D101+D5+D104+D40+D111+D130+D129+D128+D125+D118+D100+D62+D60+D59+D127+D68+D23+D26+D33+D69+D54+D36+D124+D73+D65+D61+D17, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
73,0.9058490214926109,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_1/seqCox//seq_2005-10-10_SPADE_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D15+D99+D19+D31+D14+D10+D123+D120+D110+D109+D8+D34+D38+D52+D22+D18+D102+D13+D66+D91+D28+D105+D103+D50+D0+D4+D30+D39+D71+D7+D11+D47+D25+D70+D46+D16+D35+D12+D3+D132+D114+D113+D101+D5+D104+D40+D111+D130+D129+D128+D125+D118+D100+D62+D60+D59+D127+D68+D23+D26+D33+D69+D54+D36+D124+D73+D65+D61+D17+D119+D74+D63+D55, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
