Count,AUC,Comment
5,0.605406750017154,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2010-10-10_VMSP_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D306+D49+D20+D41+D46, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
27,0.7516667172320091,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2010-10-10_VMSP_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D306+D49+D20+D41+D46+D294+D27+D15+D38+D16+D5+D6+D36+D260+D3+D147+D1+D50+D11+D248+D14+D35+D253+D45+D32+D33+D22, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
49,0.78331002870177,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2010-10-10_VMSP_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D306+D49+D20+D41+D46+D294+D27+D15+D38+D16+D5+D6+D36+D260+D3+D147+D1+D50+D11+D248+D14+D35+D253+D45+D32+D33+D22+D311+D23+D10+D310+D13+D17+D8+D43+D2+D18+D0+D25+D21+D31+D12+D264+D549+D19+D48+D268+D39+D221, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
71,0.8011286729464402,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2010-10-10_VMSP_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D306+D49+D20+D41+D46+D294+D27+D15+D38+D16+D5+D6+D36+D260+D3+D147+D1+D50+D11+D248+D14+D35+D253+D45+D32+D33+D22+D311+D23+D10+D310+D13+D17+D8+D43+D2+D18+D0+D25+D21+D31+D12+D264+D549+D19+D48+D268+D39+D221+D24+D145+D72+D44+D245+D30+D47+D63+D42+D7+D37+D4+D40+D263+D26+D155+D269+D106+D254+D267+D28+D378, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
93,0.809792235432077,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2010-10-10_VMSP_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D306+D49+D20+D41+D46+D294+D27+D15+D38+D16+D5+D6+D36+D260+D3+D147+D1+D50+D11+D248+D14+D35+D253+D45+D32+D33+D22+D311+D23+D10+D310+D13+D17+D8+D43+D2+D18+D0+D25+D21+D31+D12+D264+D549+D19+D48+D268+D39+D221+D24+D145+D72+D44+D245+D30+D47+D63+D42+D7+D37+D4+D40+D263+D26+D155+D269+D106+D254+D267+D28+D378+D71+D464+D161+D480+D9+D113+D159+D29+D361+D80+D282+D144+D465+D58+D210+D399+D235+D215+D225+D105+D109+D136, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
115,0.8117315973341505,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2010-10-10_VMSP_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D306+D49+D20+D41+D46+D294+D27+D15+D38+D16+D5+D6+D36+D260+D3+D147+D1+D50+D11+D248+D14+D35+D253+D45+D32+D33+D22+D311+D23+D10+D310+D13+D17+D8+D43+D2+D18+D0+D25+D21+D31+D12+D264+D549+D19+D48+D268+D39+D221+D24+D145+D72+D44+D245+D30+D47+D63+D42+D7+D37+D4+D40+D263+D26+D155+D269+D106+D254+D267+D28+D378+D71+D464+D161+D480+D9+D113+D159+D29+D361+D80+D282+D144+D465+D58+D210+D399+D235+D215+D225+D105+D109+D136+D201+D252+D277+D90+D550+D79+D305+D208+D104+D140+D296+D276+D289+D132+D415+D107+D92+D266+D238+D240+D307+D204, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
137,0.8161495730228527,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2010-10-10_VMSP_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D306+D49+D20+D41+D46+D294+D27+D15+D38+D16+D5+D6+D36+D260+D3+D147+D1+D50+D11+D248+D14+D35+D253+D45+D32+D33+D22+D311+D23+D10+D310+D13+D17+D8+D43+D2+D18+D0+D25+D21+D31+D12+D264+D549+D19+D48+D268+D39+D221+D24+D145+D72+D44+D245+D30+D47+D63+D42+D7+D37+D4+D40+D263+D26+D155+D269+D106+D254+D267+D28+D378+D71+D464+D161+D480+D9+D113+D159+D29+D361+D80+D282+D144+D465+D58+D210+D399+D235+D215+D225+D105+D109+D136+D201+D252+D277+D90+D550+D79+D305+D208+D104+D140+D296+D276+D289+D132+D415+D107+D92+D266+D238+D240+D307+D204+D123+D34+D237+D178+D304+D249+D256+D149+D303+D121+D84+D442+D241+D401+D69+D291+D154+D214+D187+D67+D261+D302, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
159,0.821056072672345,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2010-10-10_VMSP_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D306+D49+D20+D41+D46+D294+D27+D15+D38+D16+D5+D6+D36+D260+D3+D147+D1+D50+D11+D248+D14+D35+D253+D45+D32+D33+D22+D311+D23+D10+D310+D13+D17+D8+D43+D2+D18+D0+D25+D21+D31+D12+D264+D549+D19+D48+D268+D39+D221+D24+D145+D72+D44+D245+D30+D47+D63+D42+D7+D37+D4+D40+D263+D26+D155+D269+D106+D254+D267+D28+D378+D71+D464+D161+D480+D9+D113+D159+D29+D361+D80+D282+D144+D465+D58+D210+D399+D235+D215+D225+D105+D109+D136+D201+D252+D277+D90+D550+D79+D305+D208+D104+D140+D296+D276+D289+D132+D415+D107+D92+D266+D238+D240+D307+D204+D123+D34+D237+D178+D304+D249+D256+D149+D303+D121+D84+D442+D241+D401+D69+D291+D154+D214+D187+D67+D261+D302+D99+D379+D156+D501+D522+D239+D98+D432+D456+D88+D271+D212+D230+D257+D56+D91+D365+D53+D118+D425+D255+D295, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
181,0.8242559984652504,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2010-10-10_VMSP_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D306+D49+D20+D41+D46+D294+D27+D15+D38+D16+D5+D6+D36+D260+D3+D147+D1+D50+D11+D248+D14+D35+D253+D45+D32+D33+D22+D311+D23+D10+D310+D13+D17+D8+D43+D2+D18+D0+D25+D21+D31+D12+D264+D549+D19+D48+D268+D39+D221+D24+D145+D72+D44+D245+D30+D47+D63+D42+D7+D37+D4+D40+D263+D26+D155+D269+D106+D254+D267+D28+D378+D71+D464+D161+D480+D9+D113+D159+D29+D361+D80+D282+D144+D465+D58+D210+D399+D235+D215+D225+D105+D109+D136+D201+D252+D277+D90+D550+D79+D305+D208+D104+D140+D296+D276+D289+D132+D415+D107+D92+D266+D238+D240+D307+D204+D123+D34+D237+D178+D304+D249+D256+D149+D303+D121+D84+D442+D241+D401+D69+D291+D154+D214+D187+D67+D261+D302+D99+D379+D156+D501+D522+D239+D98+D432+D456+D88+D271+D212+D230+D257+D56+D91+D365+D53+D118+D425+D255+D295+D290+D236+D197+D130+D85+D242+D466+D298+D192+D455+D135+D111+D68+D502+D143+D142+D54+D96+D408+D265+D190+D193, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
203,0.8271412905497194,"coxData<-read.csv(""data/IMEDS/CgstHfComorbidDS/SurvivalSeqDS_4/seqCox//seq_2010-10-10_VMSP_0.05_R.csv"", header=T, sep="","") ; coxfit<-coxph(Surv(Period,Failed)~D306+D49+D20+D41+D46+D294+D27+D15+D38+D16+D5+D6+D36+D260+D3+D147+D1+D50+D11+D248+D14+D35+D253+D45+D32+D33+D22+D311+D23+D10+D310+D13+D17+D8+D43+D2+D18+D0+D25+D21+D31+D12+D264+D549+D19+D48+D268+D39+D221+D24+D145+D72+D44+D245+D30+D47+D63+D42+D7+D37+D4+D40+D263+D26+D155+D269+D106+D254+D267+D28+D378+D71+D464+D161+D480+D9+D113+D159+D29+D361+D80+D282+D144+D465+D58+D210+D399+D235+D215+D225+D105+D109+D136+D201+D252+D277+D90+D550+D79+D305+D208+D104+D140+D296+D276+D289+D132+D415+D107+D92+D266+D238+D240+D307+D204+D123+D34+D237+D178+D304+D249+D256+D149+D303+D121+D84+D442+D241+D401+D69+D291+D154+D214+D187+D67+D261+D302+D99+D379+D156+D501+D522+D239+D98+D432+D456+D88+D271+D212+D230+D257+D56+D91+D365+D53+D118+D425+D255+D295+D290+D236+D197+D130+D85+D242+D466+D298+D192+D455+D135+D111+D68+D502+D143+D142+D54+D96+D408+D265+D190+D193+D297+D124+D134+D100+D125+D89+D83+D283+D301+D77+D285+D112+D55+D209+D324+D211+D59+D172+D151+D82+D120+D153, data=coxData,control = coxph.control(iter.max = 5000)); eta<-coxfit$linear.predictor; rauc<-risksetAUC(Stime=coxData$Period, status=coxData$Failed, marker=eta, method=""Cox"", tmax= max(coxData$Period),plot=FALSE)"
